head,relation,tail
2309.11127,PROPOSED,Method_semantic
2309.11127,PROPOSED,Method_skd
2309.11127,PROPOSED,Method_semantic
2309.11127,PROPOSED,Method_semantic
Method_ssc,USES,Technology_semantic
Method_ssc,IMPROVES,Method_scc
Method_ssc,IMPROVES,Method_semantic
Method_ssc,IMPROVES,Method_skd
Method_ssc,IMPROVES,Method_semantic
Method_ssc,IMPROVES,Method_semantic
Method_scc,USES,Technology_semantic
Method_scc,IMPROVES,Method_ssc
Method_scc,IMPROVES,Method_semantic
Method_scc,IMPROVES,Method_skd
Method_scc,IMPROVES,Method_semantic
Method_scc,IMPROVES,Method_semantic
Method_semantic,USES,Technology_semantic
Method_semantic,IMPROVES,Method_ssc
Method_semantic,IMPROVES,Method_scc
Method_semantic,IMPROVES,Method_skd
Method_semantic,IMPROVES,Method_semantic
Method_semantic,IMPROVES,Method_semantic
Method_skd,USES,Technology_semantic
Method_skd,IMPROVES,Method_ssc
Method_skd,IMPROVES,Method_scc
Method_skd,IMPROVES,Method_semantic
Method_skd,IMPROVES,Method_semantic
Method_skd,IMPROVES,Method_semantic
Method_semantic,USES,Technology_semantic
Method_semantic,IMPROVES,Method_ssc
Method_semantic,IMPROVES,Method_scc
Method_semantic,IMPROVES,Method_semantic
Method_semantic,IMPROVES,Method_skd
Method_semantic,IMPROVES,Method_semantic
Method_semantic,USES,Technology_semantic
Method_semantic,IMPROVES,Method_ssc
Method_semantic,IMPROVES,Method_scc
Method_semantic,IMPROVES,Method_semantic
Method_semantic,IMPROVES,Method_skd
Method_semantic,IMPROVES,Method_semantic
2502.13908,BELONGS_TO,Technology_deep
2106.09685,BELONGS_TO,Technology_gpt-3
2106.09685,BELONGS_TO,Technology_pytorch
2303.17786,BELONGS_TO,Technology_ml
2303.17786,RESEARCH_ON,Task_domain-specific
Technology_ml,BELONGS_TO,Task_domain-specific
2310.05935,PROPOSED,Method_natural
2412.17347,BELONGS_TO,Technology_lstm
2110.07833,BELONGS_TO,Technology_xlm-roberta
2110.07833,RESEARCH_ON,Task_detecting
Technology_xlm-roberta,BELONGS_TO,Task_detecting
2003.11080,BELONGS_TO,Technology_nlp
2205.12485,RESEARCH_ON,Task_entity
1604.01696,PROPOSED,Method_story
1604.01696,RESEARCH_ON,Task_story
Method_story,EVALUATES,Task_story
2103.11790,BELONGS_TO,Technology_nlp
2502.16767,PROPOSED,Method_lexical
2010.02695,BELONGS_TO,Technology_nlp
2010.02695,RESEARCH_ON,Task_morphology
Technology_nlp,BELONGS_TO,Task_morphology
2310.08573,BELONGS_TO,Technology_nlp
2310.08573,PROPOSED,Method_behavior
Method_behavior,USES,Technology_nlp
2009.06054,BELONGS_TO,Technology_ai
2009.06054,PROPOSED,Method_linguistic
Method_linguistic,USES,Technology_ai
2406.04508,PROPOSED,Method_occam
2008.01077,BELONGS_TO,Technology_resnet-50
2008.01077,BELONGS_TO,Technology_resnet-34
2008.01077,PROPOSED,Method_self-attention
2008.01077,RESEARCH_ON,Task_self-attention
Method_self-attention,USES,Technology_resnet-50
Method_self-attention,USES,Technology_resnet-34
Method_self-attention,EVALUATES,Task_self-attention
Technology_resnet-50,BELONGS_TO,Task_self-attention
Technology_resnet-34,BELONGS_TO,Task_self-attention
2005.09207,RESEARCH_ON,Task_ad
2112.06704,BELONGS_TO,Technology_natural
2411.10503,PROPOSED,Method_audio-to-text
2411.10503,PROPOSED,Method_text-to-text
2411.10503,PROPOSED,Method_image-to-text
2411.10503,PROPOSED,Method_video-to-video
2411.10503,PROPOSED,Method_video-to-text
Method_audio-to-text,IMPROVES,Method_text-to-text
Method_audio-to-text,IMPROVES,Method_image-to-text
Method_audio-to-text,IMPROVES,Method_video-to-video
Method_audio-to-text,IMPROVES,Method_video-to-text
Method_text-to-text,IMPROVES,Method_audio-to-text
Method_text-to-text,IMPROVES,Method_image-to-text
Method_text-to-text,IMPROVES,Method_video-to-video
Method_text-to-text,IMPROVES,Method_video-to-text
Method_image-to-text,IMPROVES,Method_audio-to-text
Method_image-to-text,IMPROVES,Method_text-to-text
Method_image-to-text,IMPROVES,Method_video-to-video
Method_image-to-text,IMPROVES,Method_video-to-text
Method_video-to-video,IMPROVES,Method_audio-to-text
Method_video-to-video,IMPROVES,Method_text-to-text
Method_video-to-video,IMPROVES,Method_image-to-text
Method_video-to-video,IMPROVES,Method_video-to-text
Method_video-to-text,IMPROVES,Method_audio-to-text
Method_video-to-text,IMPROVES,Method_text-to-text
Method_video-to-text,IMPROVES,Method_image-to-text
Method_video-to-text,IMPROVES,Method_video-to-video
1606.06461,BELONGS_TO,Technology_transe-a
2208.06150,PROPOSED,Method_user
2208.06150,PROPOSED,Method_semantic
2208.06150,RESEARCH_ON,Task_semantic
2208.06150,RESEARCH_ON,Task_user
Method_user,IMPROVES,Method_semantic
Method_user,EVALUATES,Task_semantic
Method_user,EVALUATES,Task_user
Method_semantic,IMPROVES,Method_user
Method_semantic,EVALUATES,Task_semantic
Method_semantic,EVALUATES,Task_user
2112.15278,PROPOSED,Method_data-free
2312.08248,BELONGS_TO,Technology_generative
2110.00737,BELONGS_TO,Technology_machine
2110.00737,BELONGS_TO,Technology_dl
2110.00737,BELONGS_TO,Technology_deep
2110.00737,BELONGS_TO,Technology_ml
2110.00737,PROPOSED,Method_machine
Method_machine,USES,Technology_dl
Method_machine,USES,Technology_deep
Method_machine,USES,Technology_ml
2411.02580,RESEARCH_ON,Task_social
2402.11512,BELONGS_TO,Technology_nlp
2212.04688,BELONGS_TO,Technology_natural
2212.04688,BELONGS_TO,Technology_lstm
2212.04688,BELONGS_TO,Technology_textblob
2212.04688,PROPOSED,Method_machine
Method_machine,USES,Technology_natural
Method_machine,USES,Technology_lstm
Method_machine,USES,Technology_textblob
2411.07037,BELONGS_TO,Technology_lifbench
1905.00079,BELONGS_TO,Technology_java
1905.00079,BELONGS_TO,Technology_context
2211.15202,BELONGS_TO,Technology_proxyanchor
2211.15202,RESEARCH_ON,Task_senteval
Technology_proxyanchor,BELONGS_TO,Task_senteval
2201.06657,BELONGS_TO,Technology_natural
2201.06657,BELONGS_TO,Technology_artificial
2201.06657,PROPOSED,Method_machine
2201.06657,PROPOSED,Method_natural
2201.06657,PROPOSED,Method_artificial
2201.06657,PROPOSED,Method_natural
Method_machine,USES,Technology_natural
Method_machine,USES,Technology_artificial
Method_machine,IMPROVES,Method_artificial
Method_machine,IMPROVES,Method_natural
Method_natural,USES,Technology_natural
Method_natural,USES,Technology_artificial
Method_natural,IMPROVES,Method_artificial
Method_natural,IMPROVES,Method_natural
Method_artificial,USES,Technology_natural
Method_artificial,USES,Technology_artificial
Method_artificial,IMPROVES,Method_machine
Method_artificial,IMPROVES,Method_natural
Method_artificial,IMPROVES,Method_natural
Method_natural,USES,Technology_natural
Method_natural,USES,Technology_artificial
Method_natural,IMPROVES,Method_machine
Method_natural,IMPROVES,Method_natural
Method_natural,IMPROVES,Method_artificial
2205.11799,BELONGS_TO,Technology_nlp
2411.00473,BELONGS_TO,Technology_dt
2306.01481,BELONGS_TO,Technology_information
Method_manual,USES,Technology_machine
Method_manual,EVALUATES,Task_anaphora
Technology_machine,BELONGS_TO,Task_anaphora
2412.18296,PROPOSED,Method_nlp-sl
2412.18296,PROPOSED,Method_traffic
2412.18296,PROPOSED,Method_signal-rl
2412.18296,RESEARCH_ON,Task_signal-rl
Method_nlp-sl,IMPROVES,Method_traffic
Method_nlp-sl,IMPROVES,Method_signal-rl
Method_nlp-sl,EVALUATES,Task_signal-rl
Method_traffic,IMPROVES,Method_nlp-sl
Method_traffic,IMPROVES,Method_signal-rl
Method_traffic,EVALUATES,Task_signal-rl
Method_signal-rl,IMPROVES,Method_nlp-sl
Method_signal-rl,IMPROVES,Method_traffic
Method_signal-rl,EVALUATES,Task_signal-rl
2411.12319,BELONGS_TO,Technology_clip
2411.12319,PROPOSED,Method_machine
2411.12319,PROPOSED,Method_clip
Method_machine,USES,Technology_clip
Method_machine,IMPROVES,Method_clip
Method_clip,USES,Technology_clip
Method_clip,IMPROVES,Method_machine
2012.07580,BELONGS_TO,Technology_nlp
2012.07580,PROPOSED,Method_modelling
2012.07580,RESEARCH_ON,Task_property
Method_modelling,USES,Technology_nlp
Method_modelling,EVALUATES,Task_property
Technology_nlp,BELONGS_TO,Task_property
2407.20244,BELONGS_TO,Technology_atp
2407.20244,PROPOSED,Method_atp
Method_atp,USES,Technology_atp
2107.10989,BELONGS_TO,Technology_deep
2107.10989,BELONGS_TO,Technology_java
2408.01911,BELONGS_TO,Technology_ai
2408.01911,BELONGS_TO,Technology_ml
2210.15870,BELONGS_TO,Technology_nlp
2109.07022,BELONGS_TO,Technology_cad
2109.07022,PROPOSED,Method_mac
2109.07022,PROPOSED,Method_cad
Method_mac,USES,Technology_cad
Method_mac,IMPROVES,Method_cad
Method_cad,USES,Technology_cad
Method_cad,IMPROVES,Method_mac
2303.02469,PROPOSED,Method_weighted
2305.03793,BELONGS_TO,Technology_nlp
1611.06639,RESEARCH_ON,Task_natural
1911.07223,BELONGS_TO,Technology_naivebayes
1911.07223,BELONGS_TO,Technology_long
1911.07223,BELONGS_TO,Technology_bi-directional
1911.07223,BELONGS_TO,Technology_maximum
1911.07223,PROPOSED,Method_naivebayes
1911.07223,PROPOSED,Method_maximum
Method_naivebayes,USES,Technology_naivebayes
Method_naivebayes,USES,Technology_long
Method_naivebayes,USES,Technology_bi-directional
Method_naivebayes,USES,Technology_maximum
Method_naivebayes,IMPROVES,Method_maximum
Method_maximum,USES,Technology_naivebayes
Method_maximum,USES,Technology_long
Method_maximum,USES,Technology_bi-directional
Method_maximum,USES,Technology_maximum
Method_maximum,IMPROVES,Method_naivebayes
2210.09582,RESEARCH_ON,Task_subtask
2210.09582,RESEARCH_ON,Task_subtask
2404.05133,RESEARCH_ON,Task_environmental
1908.06148,PROPOSED,Method_fifty
2311.08472,PROPOSED,Method_selecting
2408.01008,BELONGS_TO,Technology_ai
2111.07224,BELONGS_TO,Technology_lhc-net
2110.14843,PROPOSED,Method_voice
2110.14843,RESEARCH_ON,Task_multiple
Method_voice,EVALUATES,Task_multiple
2411.06805,BELONGS_TO,Technology_supervised
2411.06805,PROPOSED,Method_supervised
2411.06805,PROPOSED,Method_curriculum
Method_supervised,USES,Technology_supervised
Method_supervised,IMPROVES,Method_curriculum
Method_curriculum,USES,Technology_supervised
Method_curriculum,IMPROVES,Method_supervised
2004.13310,PROPOSED,Method_pe
2204.10185,RESEARCH_ON,Task_social
2004.04361,BELONGS_TO,Technology_nlp
2004.04361,RESEARCH_ON,Task_calibrating
Technology_nlp,BELONGS_TO,Task_calibrating
2305.06154,PROPOSED,Method_self-contrastive
2305.06154,RESEARCH_ON,Task_self-contrastive
Method_self-contrastive,EVALUATES,Task_self-contrastive
2111.05412,BELONGS_TO,Technology_nlp
2111.05412,BELONGS_TO,Technology_network
2111.05412,PROPOSED,Method_mnet-sim
Method_mnet-sim,USES,Technology_nlp
Method_mnet-sim,USES,Technology_network
2302.11704,BELONGS_TO,Technology_ai
2103.04290,RESEARCH_ON,Task_act
2205.06356,BELONGS_TO,Technology_massively
2406.11035,BELONGS_TO,Technology_deberta-v3
2409.13843,RESEARCH_ON,Task_stop
2410.06667,PROPOSED,Method_iip
2410.06667,PROPOSED,Method_iterative
Method_iip,IMPROVES,Method_iterative
Method_iterative,IMPROVES,Method_iip
2108.11703,PROPOSED,Method_backtranslation
2402.13647,BELONGS_TO,Technology_yelp-clean
2402.13647,PROPOSED,Method_attention
2402.13647,RESEARCH_ON,Task_unsupervised
Method_attention,USES,Technology_yelp-clean
Method_attention,EVALUATES,Task_unsupervised
Technology_yelp-clean,BELONGS_TO,Task_unsupervised
2105.01051,BELONGS_TO,Technology_ssl
2009.10795,BELONGS_TO,Technology_data
2005.00278,RESEARCH_ON,Task_unsupervised
2201.01943,PROPOSED,Method_machine
2103.12801,PROPOSED,Method_constrained
2011.14277,RESEARCH_ON,Task_intrinsic
2403.09832,RESEARCH_ON,Task_machine
2501.14936,PROPOSED,Method_context-aware
2501.14713,BELONGS_TO,Technology_flexigpt
2501.14713,RESEARCH_ON,Task_pruning
Technology_flexigpt,BELONGS_TO,Task_pruning
2108.04949,BELONGS_TO,Technology_transformers-based
2108.04949,PROPOSED,Method_transformers-based
2108.04949,PROPOSED,Method_nlp
2108.04949,PROPOSED,Method_natural
Method_transformers-based,USES,Technology_transformers-based
Method_transformers-based,IMPROVES,Method_nlp
Method_transformers-based,IMPROVES,Method_natural
Method_nlp,USES,Technology_transformers-based
Method_nlp,IMPROVES,Method_transformers-based
Method_nlp,IMPROVES,Method_natural
Method_natural,USES,Technology_transformers-based
Method_natural,IMPROVES,Method_transformers-based
Method_natural,IMPROVES,Method_nlp
2404.02945,RESEARCH_ON,Task_fused-weight
2404.02945,RESEARCH_ON,Task_radar-based
2305.01155,BELONGS_TO,Technology_ai
2107.02472,BELONGS_TO,Technology_ict
2306.06477,BELONGS_TO,Technology_nlp
2305.17442,BELONGS_TO,Technology_nlp
2310.13291,BELONGS_TO,Technology_api
2008.05221,BELONGS_TO,Technology_gpt-2
2008.05221,BELONGS_TO,Technology_generativepre-training
2008.05221,PROPOSED,Method_pruning
Method_pruning,USES,Technology_gpt-2
Method_pruning,USES,Technology_generativepre-training
2206.10207,BELONGS_TO,Technology_nlp
2206.10207,BELONGS_TO,Technology_semmae
2107.00941,RESEARCH_ON,Task_debunking
2107.00941,RESEARCH_ON,Task_neutral
2107.00941,RESEARCH_ON,Task_misinformation
2412.02897,PROPOSED,Method_missing
2412.02897,RESEARCH_ON,Task_missing
Method_missing,EVALUATES,Task_missing
2211.01553,PROPOSED,Method_human-teacher
2211.01553,PROPOSED,Method_human-machine
Method_human-teacher,IMPROVES,Method_human-machine
Method_human-machine,IMPROVES,Method_human-teacher
1207.3718,PROPOSED,Method_static
2103.10504,BELONGS_TO,Technology_unet
2103.10504,BELONGS_TO,Technology_unetr
2010.00532,PROPOSED,Method_persistent
2410.13859,PROPOSED,Method_masked
2305.17804,RESEARCH_ON,Task_targeted
2204.12406,BELONGS_TO,Technology_transformers
2204.12406,PROPOSED,Method_machine
Method_machine,USES,Technology_transformers
1910.12574,BELONGS_TO,Technology_bert
2103.14493,BELONGS_TO,Technology_rct
2103.14493,PROPOSED,Method_rct
Method_rct,USES,Technology_rct
2309.11523,BELONGS_TO,Technology_imagenet-1k
2309.11523,RESEARCH_ON,Task_retentive
2309.11523,RESEARCH_ON,Task_self-attention
2309.11523,RESEARCH_ON,Task_coco
Technology_imagenet-1k,BELONGS_TO,Task_retentive
Technology_imagenet-1k,BELONGS_TO,Task_self-attention
Technology_imagenet-1k,BELONGS_TO,Task_coco
2112.07191,BELONGS_TO,Technology_nlp
2112.07191,PROPOSED,Method_cv
Method_cv,USES,Technology_nlp
2203.08452,RESEARCH_ON,Task_simile
2210.09440,PROPOSED,Method_prompt
2310.07516,PROPOSED,Method_scientific
2311.17354,PROPOSED,Method_machine
2402.08250,BELONGS_TO,Technology_ai
2402.08250,BELONGS_TO,Technology_ais
2312.12430,BELONGS_TO,Technology_efficient
2312.12430,BELONGS_TO,Technology_sigmoid
2312.12430,BELONGS_TO,Technology_broadcasting
2312.12430,PROPOSED,Method_broadcasting
2312.12430,PROPOSED,Method_cient
2312.12430,PROPOSED,Method_sigmoid
Method_broadcasting,USES,Technology_efficient
Method_broadcasting,USES,Technology_sigmoid
Method_broadcasting,USES,Technology_broadcasting
Method_broadcasting,IMPROVES,Method_cient
Method_broadcasting,IMPROVES,Method_sigmoid
Method_cient,USES,Technology_efficient
Method_cient,USES,Technology_sigmoid
Method_cient,USES,Technology_broadcasting
Method_cient,IMPROVES,Method_broadcasting
Method_cient,IMPROVES,Method_sigmoid
Method_sigmoid,USES,Technology_efficient
Method_sigmoid,USES,Technology_sigmoid
Method_sigmoid,USES,Technology_broadcasting
Method_sigmoid,IMPROVES,Method_broadcasting
Method_sigmoid,IMPROVES,Method_cient
2201.10890,BELONGS_TO,Technology_singular
2201.10890,PROPOSED,Method_summation
2201.10890,PROPOSED,Method_top-k
2201.10890,PROPOSED,Method_svd-kg
2201.10890,PROPOSED,Method_singular
2201.10890,PROPOSED,Method_averaging
Method_summation,USES,Technology_singular
Method_summation,IMPROVES,Method_top-k
Method_summation,IMPROVES,Method_svd-kg
Method_summation,IMPROVES,Method_singular
Method_summation,IMPROVES,Method_averaging
Method_top-k,USES,Technology_singular
Method_top-k,IMPROVES,Method_summation
Method_top-k,IMPROVES,Method_svd-kg
Method_top-k,IMPROVES,Method_singular
Method_top-k,IMPROVES,Method_averaging
Method_svd-kg,USES,Technology_singular
Method_svd-kg,IMPROVES,Method_summation
Method_svd-kg,IMPROVES,Method_top-k
Method_svd-kg,IMPROVES,Method_singular
Method_svd-kg,IMPROVES,Method_averaging
Method_singular,USES,Technology_singular
Method_singular,IMPROVES,Method_summation
Method_singular,IMPROVES,Method_top-k
Method_singular,IMPROVES,Method_svd-kg
Method_singular,IMPROVES,Method_averaging
Method_averaging,USES,Technology_singular
Method_averaging,IMPROVES,Method_summation
Method_averaging,IMPROVES,Method_top-k
Method_averaging,IMPROVES,Method_svd-kg
Method_averaging,IMPROVES,Method_singular
2211.15566,BELONGS_TO,Technology_ai
2211.15566,BELONGS_TO,Technology_neuro-symbolic
2211.15566,PROPOSED,Method_neuro-symbolic
Method_neuro-symbolic,USES,Technology_ai
Method_neuro-symbolic,USES,Technology_neuro-symbolic
1812.10327,BELONGS_TO,Technology_language
1812.10327,PROPOSED,Method_machine
Method_machine,USES,Technology_language
2111.06741,BELONGS_TO,Technology_ai
2411.01710,BELONGS_TO,Technology_nlp
2411.01710,BELONGS_TO,Technology_spectrogram
2411.01710,PROPOSED,Method_spectrogram
2411.01710,PROPOSED,Method_spes
Method_spectrogram,USES,Technology_nlp
Method_spectrogram,USES,Technology_spectrogram
Method_spectrogram,IMPROVES,Method_spes
Method_spes,USES,Technology_nlp
Method_spes,USES,Technology_spectrogram
Method_spes,IMPROVES,Method_spectrogram
2005.09379,RESEARCH_ON,Task_sequence
2409.02111,BELONGS_TO,Technology_ai
2404.00990,BELONGS_TO,Technology_ai
2404.00990,BELONGS_TO,Technology_ystem
1609.08359,RESEARCH_ON,Task_sentiment
1910.14033,PROPOSED,Method_cpvs
2107.05592,PROPOSED,Method_natural
2105.13491,BELONGS_TO,Technology_nlp
2105.13491,BELONGS_TO,Technology_deep
2105.13491,BELONGS_TO,Technology_inst2vec
2105.13491,PROPOSED,Method_natural
Method_natural,USES,Technology_deep
Method_natural,USES,Technology_inst2vec
2406.10806,RESEARCH_ON,Task_tweetsentbr
2406.10806,RESEARCH_ON,Task_assin2
2406.10806,RESEARCH_ON,Task_rte
1802.03238,PROPOSED,Method_machine
1802.03238,PROPOSED,Method_text
Method_machine,IMPROVES,Method_text
Method_text,IMPROVES,Method_machine
2401.14425,BELONGS_TO,Technology_ai
2410.12879,PROPOSED,Method_jointly
2205.08891,BELONGS_TO,Technology_nlp
2205.08891,BELONGS_TO,Technology_automl
2205.08891,PROPOSED,Method_nlp
2205.08891,PROPOSED,Method_clinician-in-the-loop
2205.08891,PROPOSED,Method_automl
2205.08891,RESEARCH_ON,Task_a
Method_nlp,USES,Technology_automl
Method_nlp,IMPROVES,Method_clinician-in-the-loop
Method_nlp,IMPROVES,Method_automl
Method_nlp,EVALUATES,Task_a
Method_clinician-in-the-loop,USES,Technology_nlp
Method_clinician-in-the-loop,USES,Technology_automl
Method_clinician-in-the-loop,IMPROVES,Method_nlp
Method_clinician-in-the-loop,IMPROVES,Method_automl
Method_clinician-in-the-loop,EVALUATES,Task_a
Method_automl,USES,Technology_nlp
Method_automl,USES,Technology_automl
Method_automl,IMPROVES,Method_nlp
Method_automl,IMPROVES,Method_clinician-in-the-loop
Method_automl,EVALUATES,Task_a
Technology_nlp,BELONGS_TO,Task_a
Technology_automl,BELONGS_TO,Task_a
2501.04040,BELONGS_TO,Technology_large
2311.17722,BELONGS_TO,Technology_nlp
1611.08737,PROPOSED,Method_structural
1611.08737,PROPOSED,Method_structural
1611.08737,PROPOSED,Method_cross-lingual
Method_structural,IMPROVES,Method_structural
Method_structural,IMPROVES,Method_cross-lingual
Method_structural,IMPROVES,Method_structural
Method_structural,IMPROVES,Method_cross-lingual
Method_cross-lingual,IMPROVES,Method_structural
Method_cross-lingual,IMPROVES,Method_structural
2301.01620,PROPOSED,Method_molecular
2010.07212,PROPOSED,Method_geometry
1312.6947,BELONGS_TO,Technology_dlol
2502.00865,RESEARCH_ON,Task_detection
2011.11712,PROPOSED,Method_machine
2109.14394,BELONGS_TO,Technology_json
2109.14394,RESEARCH_ON,Task_nlp
Technology_json,BELONGS_TO,Task_nlp
2306.01249,PROPOSED,Method_ecgs
2306.01249,PROPOSED,Method_electrocardiograms
Method_ecgs,IMPROVES,Method_electrocardiograms
Method_electrocardiograms,IMPROVES,Method_ecgs
1905.06401,BELONGS_TO,Technology_tk
1905.06401,PROPOSED,Method_tk
1905.06401,PROPOSED,Method_rsa
Method_tk,USES,Technology_tk
Method_tk,IMPROVES,Method_rsa
Method_rsa,USES,Technology_tk
Method_rsa,IMPROVES,Method_tk
2404.07461,BELONGS_TO,Technology_ai
2404.07461,RESEARCH_ON,Task_an
Technology_ai,BELONGS_TO,Task_an
2501.06371,BELONGS_TO,Technology_xai
2501.06371,PROPOSED,Method_color
2501.06371,RESEARCH_ON,Task_binding
Method_color,USES,Technology_xai
Method_color,EVALUATES,Task_binding
Technology_xai,BELONGS_TO,Task_binding
2402.06964,BELONGS_TO,Technology_nlp
2402.06964,PROPOSED,Method_the
2402.06964,PROPOSED,Method_latent
2402.06964,PROPOSED,Method_word2vec
Method_the,USES,Technology_nlp
Method_the,IMPROVES,Method_latent
Method_the,IMPROVES,Method_word2vec
Method_latent,USES,Technology_nlp
Method_latent,IMPROVES,Method_the
Method_latent,IMPROVES,Method_word2vec
Method_word2vec,USES,Technology_nlp
Method_word2vec,IMPROVES,Method_the
Method_word2vec,IMPROVES,Method_latent
2401.16247,PROPOSED,Method_e
2311.06025,PROPOSED,Method_sft
1403.1618,BELONGS_TO,Technology_nlp
1403.1618,RESEARCH_ON,Task_design
Technology_nlp,BELONGS_TO,Task_design
2307.16321,BELONGS_TO,Technology_ssl
2307.16321,PROPOSED,Method_markerless
2307.16321,PROPOSED,Method_mmc
Method_markerless,USES,Technology_ssl
Method_markerless,IMPROVES,Method_mmc
Method_mmc,USES,Technology_ssl
Method_mmc,IMPROVES,Method_markerless
2305.09441,PROPOSED,Method_mip
2305.09441,PROPOSED,Method_nonlinear
2305.09441,PROPOSED,Method_mixed-integer
Method_mip,IMPROVES,Method_nonlinear
Method_mip,IMPROVES,Method_mixed-integer
Method_nonlinear,IMPROVES,Method_mip
Method_nonlinear,IMPROVES,Method_mixed-integer
Method_mixed-integer,IMPROVES,Method_mip
Method_mixed-integer,IMPROVES,Method_nonlinear
2010.04292,BELONGS_TO,Technology_python
2010.04292,PROPOSED,Method_python
2303.17324,RESEARCH_ON,Task_latent
1909.01264,BELONGS_TO,Technology_nlp
2210.04451,BELONGS_TO,Technology_deepl
2210.04451,BELONGS_TO,Technology_google
2210.09175,BELONGS_TO,Technology_it
2301.00303,BELONGS_TO,Technology_gpt-3
2301.00303,RESEARCH_ON,Task_tempora
Technology_gpt-3,BELONGS_TO,Task_tempora
2010.07375,BELONGS_TO,Technology_gpt-2
2010.07375,RESEARCH_ON,Task_decoding
Technology_gpt-2,BELONGS_TO,Task_decoding
2306.08302,PROPOSED,Method_llm-augmented
2007.11604,PROPOSED,Method_machine
2502.00586,BELONGS_TO,Technology_lim
2502.00586,PROPOSED,Method_et
Method_et,USES,Technology_lim
2306.04875,BELONGS_TO,Technology_temporally-composable
2306.04875,RESEARCH_ON,Task_instructed
Technology_temporally-composable,BELONGS_TO,Task_instructed
2311.15211,BELONGS_TO,Technology_nlp
2409.09071,BELONGS_TO,Technology_elms
2409.09071,BELONGS_TO,Technology_gpu
2409.09071,RESEARCH_ON,Task_time-to-first-token
Technology_elms,BELONGS_TO,Task_time-to-first-token
Technology_gpu,BELONGS_TO,Task_time-to-first-token
2501.19259,BELONGS_TO,Technology_ai
2501.19259,PROPOSED,Method_neuro-lift
Method_neuro-lift,USES,Technology_ai
1909.08357,BELONGS_TO,Technology_esulmo
1909.08357,PROPOSED,Method_ulmo
1909.08357,RESEARCH_ON,Task_natural
Method_ulmo,USES,Technology_esulmo
Method_ulmo,EVALUATES,Task_natural
Technology_esulmo,BELONGS_TO,Task_natural
2406.06699,RESEARCH_ON,Task_am
2111.12158,BELONGS_TO,Technology_elmo
2111.12158,BELONGS_TO,Technology_word2vec
2111.12158,PROPOSED,Method_elmo
2111.12158,PROPOSED,Method_word2vec
Method_elmo,USES,Technology_elmo
Method_elmo,USES,Technology_word2vec
Method_elmo,IMPROVES,Method_word2vec
Method_word2vec,USES,Technology_elmo
Method_word2vec,USES,Technology_word2vec
Method_word2vec,IMPROVES,Method_elmo
2308.10120,PROPOSED,Method_deep
2010.07835,PROPOSED,Method_fine-tuning
2003.11561,BELONGS_TO,Technology_portuguese
2003.11561,PROPOSED,Method_natural
2003.11561,PROPOSED,Method_machine
2003.11561,RESEARCH_ON,Task_classification
Method_natural,USES,Technology_portuguese
Method_natural,EVALUATES,Task_classification
Method_machine,USES,Technology_portuguese
Method_machine,EVALUATES,Task_classification
Technology_portuguese,BELONGS_TO,Task_classification
2102.00461,BELONGS_TO,Technology_nlp
2102.00461,BELONGS_TO,Technology_okapi
2102.00461,RESEARCH_ON,Task_multilingual
Technology_nlp,BELONGS_TO,Task_multilingual
Technology_okapi,BELONGS_TO,Task_multilingual
2208.14221,PROPOSED,Method_mining
2202.13229,BELONGS_TO,Technology_nlp
2202.13229,PROPOSED,Method_negative
Method_negative,USES,Technology_nlp
1903.10238,BELONGS_TO,Technology_nlp
1903.10238,PROPOSED,Method_noisy
Method_noisy,USES,Technology_nlp
1805.10465,PROPOSED,Method_word
2106.04515,PROPOSED,Method_natural
2106.04515,PROPOSED,Method_latent
Method_natural,IMPROVES,Method_latent
Method_latent,IMPROVES,Method_natural
1912.13415,BELONGS_TO,Technology_pre-trained
1912.13415,PROPOSED,Method_pre-trained
1912.13415,RESEARCH_ON,Task_end-to-end
Method_pre-trained,USES,Technology_pre-trained
Method_pre-trained,EVALUATES,Task_end-to-end
Technology_pre-trained,BELONGS_TO,Task_end-to-end
2209.07139,BELONGS_TO,Technology_nlp
2501.01329,PROPOSED,Method_automated
2501.01329,RESEARCH_ON,Task_test
Method_automated,EVALUATES,Task_test
2111.14031,BELONGS_TO,Technology_ordered
2111.14031,BELONGS_TO,Technology_gumbel
2111.14031,BELONGS_TO,Technology_on-lstm
2111.14031,PROPOSED,Method_gumbel
2111.14031,PROPOSED,Method_ordered
Method_gumbel,USES,Technology_ordered
Method_gumbel,USES,Technology_gumbel
Method_gumbel,USES,Technology_on-lstm
Method_gumbel,IMPROVES,Method_ordered
Method_ordered,USES,Technology_ordered
Method_ordered,USES,Technology_gumbel
Method_ordered,USES,Technology_on-lstm
Method_ordered,IMPROVES,Method_gumbel
2103.05132,BELONGS_TO,Technology_word2vec
2103.05132,PROPOSED,Method_word2vec
2103.05132,RESEARCH_ON,Task_natural
Method_word2vec,USES,Technology_word2vec
Method_word2vec,EVALUATES,Task_natural
Technology_word2vec,BELONGS_TO,Task_natural
2304.02796,BELONGS_TO,Technology_chatgpt
2501.00777,PROPOSED,Method_lime
2104.08320,RESEARCH_ON,Task_al
1802.04051,BELONGS_TO,Technology_computer
2108.13700,RESEARCH_ON,Task_nlp
2304.11350,PROPOSED,Method_multilingual
1607.06556,PROPOSED,Method_syntax-based
2308.08061,BELONGS_TO,Technology_nlp
