head,relation,tail
2311.03401,BELONGS_TO,Technology_artificial_intelligence
2306.08058,BELONGS_TO,Technology_gpt
2306.08058,PROPOSED,Method_gpt
2403.18637,BELONGS_TO,Technology_transformer
2403.18637,PROPOSED,Method_transformer
2106.02435,BELONGS_TO,Technology_bert
2410.22151,BELONGS_TO,Technology_artificial_intelligence
2305.15348,BELONGS_TO,Technology_artificial_intelligence
2308.12539,BELONGS_TO,Technology_natural_language_processing
2109.05472,BELONGS_TO,Technology_artificial_intelligence
2212.11932,BELONGS_TO,Technology_natural_language_processing
2305.14588,BELONGS_TO,Technology_natural_language_processing
2409.08777,BELONGS_TO,Technology_artificial_intelligence
2305.14716,BELONGS_TO,Technology_natural_language_processing
2008.07343,BELONGS_TO,Technology_artificial_intelligence
2001.07537,BELONGS_TO,Technology_artificial_intelligence
2004.13138,BELONGS_TO,Technology_word_vectors
2004.13138,PROPOSED,Method_word_vectors
Method_word_vectors,USES,Technology_word_vectors
2408.07307,BELONGS_TO,Technology_artificial_intelligence
2010.09885,BELONGS_TO,Technology_natural_language_processing
2010.09885,BELONGS_TO,Technology_bert
2305.11529,BELONGS_TO,Technology_lstm
2209.00262,BELONGS_TO,Technology_natural_language_processing
2209.00262,RESEARCH_ON,Task_natural_language_processing
Technology_natural_language_processing,BELONGS_TO,Task_natural_language_processing
2010.13583,BELONGS_TO,Technology_lstm
2010.13583,BELONGS_TO,Technology_artificial_intelligence
1901.08456,BELONGS_TO,Technology_uml
1901.08456,PROPOSED,Method_uml
2004.12993,BELONGS_TO,Technology_natural_language_processing
2011.11263,BELONGS_TO,Technology_natural_language_processing
2110.00621,BELONGS_TO,Technology_natural_language_processing
2502.20299,BELONGS_TO,Technology_natural_language_processing
2204.06487,BELONGS_TO,Technology_large_language_models
2006.15319,BELONGS_TO,Technology_gpt
2208.01483,BELONGS_TO,Technology_natural_language_processing
2403.18872,BELONGS_TO,Technology_artificial_intelligence
2406.00867,BELONGS_TO,Technology_natural_language_processing
1101.5494,BELONGS_TO,Technology_natural_language_processing
2301.08155,BELONGS_TO,Technology_gpt
2306.13315,BELONGS_TO,Technology_social_networks
2306.13315,PROPOSED,Method_lstm
Method_lstm,USES,Technology_social_networks
2409.14595,BELONGS_TO,Technology_chatbots
2409.14595,PROPOSED,Method_chatbots
Method_chatbots,USES,Technology_chatbots
2312.01678,BELONGS_TO,Technology_gpt
2305.16239,PROPOSED,Method_em_algorithm
2501.12465,BELONGS_TO,Technology_artificial_intelligence
2501.12465,BELONGS_TO,Technology_natural_language_processing
2302.00750,BELONGS_TO,Technology_artificial_intelligence
2211.15566,BELONGS_TO,Technology_artificial_intelligence
2408.16098,BELONGS_TO,Technology_artificial_intelligence
2408.16098,BELONGS_TO,Technology_natural_language_processing
2306.04059,BELONGS_TO,Technology_chatbots
2502.00451,BELONGS_TO,Technology_artificial_intelligence
2405.06699,BELONGS_TO,Technology_chatbots
2403.14469,BELONGS_TO,Technology_chatbots
2403.14469,BELONGS_TO,Technology_artificial_intelligence
2101.00436,BELONGS_TO,Technology_natural_language_processing
1909.10158,BELONGS_TO,Technology_natural_language_processing
2408.06335,PROPOSED,Method_computational_linguistics
2410.17600,RESEARCH_ON,Task_question_answering
1809.03944,BELONGS_TO,Technology_natural_language_processing
2210.11255,BELONGS_TO,Technology_natural_language_processing
1709.05554,BELONGS_TO,Technology_xml
2209.00398,PROPOSED,Method_em_algorithm
2106.01199,BELONGS_TO,Technology_internet
2404.11160,BELONGS_TO,Technology_chatbots
1801.04223,BELONGS_TO,Technology_artificial_intelligence
1801.04223,PROPOSED,Method_artificial_intelligence
2204.04694,BELONGS_TO,Technology_natural_language_processing
2406.08680,BELONGS_TO,Technology_natural_language_processing
1707.08551,BELONGS_TO,Technology_transformer
2107.02104,BELONGS_TO,Technology_natural_language_processing
2212.06933,BELONGS_TO,Technology_chatbots
2406.16772,BELONGS_TO,Technology_artificial_intelligence
2206.08264,BELONGS_TO,Technology_artificial_intelligence
2311.17218,PROPOSED,Method_xml
1912.07840,BELONGS_TO,Technology_natural_language_processing
2106.03181,BELONGS_TO,Technology_natural_language_processing
2104.04840,BELONGS_TO,Technology_natural_language_processing
2204.03498,BELONGS_TO,Technology_ai
2305.14169,BELONGS_TO,Technology_artificial_intelligence
2106.12871,BELONGS_TO,Technology_dom
2501.00049,BELONGS_TO,Technology_artificial_intelligence
2012.03755,BELONGS_TO,Technology_artificial_intelligence
2110.05877,BELONGS_TO,Technology_artificial_intelligence
2211.05610,BELONGS_TO,Technology_natural_language_processing
1912.10375,BELONGS_TO,Technology_natural_language_processing
2410.12852,BELONGS_TO,Technology_natural_language_processing
2305.11999,BELONGS_TO,Technology_artificial_intelligence
2310.05553,BELONGS_TO,Technology_artificial_intelligence
2107.10652,BELONGS_TO,Technology_natural_language_processing
2107.10652,PROPOSED,Method_learning
Method_learning,USES,Technology_natural_language_processing
2309.06580,BELONGS_TO,Technology_bert
2209.03851,BELONGS_TO,Technology_bert
2304.06136,BELONGS_TO,Technology_ai
2106.11054,BELONGS_TO,Technology_artificial_intelligence
2102.03882,BELONGS_TO,Technology_social_networks
2404.06367,BELONGS_TO,Technology_umls
2404.06367,PROPOSED,Method_umls
Method_umls,USES,Technology_umls
2011.03203,BELONGS_TO,Technology_natural_language_processing
2404.04963,BELONGS_TO,Technology_artificial_intelligence
0806.0923,BELONGS_TO,Technology_natural_language_processing
1511.08198,BELONGS_TO,Technology_natural_language_processing
1603.07980,BELONGS_TO,Technology_robot
1904.01655,BELONGS_TO,Technology_natural_language_processing
2306.00014,BELONGS_TO,Technology_natural_language_processing
2304.11276,BELONGS_TO,Technology_artificial_intelligence
2109.00239,PROPOSED,Method_vrml
1707.06320,BELONGS_TO,Technology_natural_language_processing
2101.09294,BELONGS_TO,Technology_artificial_intelligence
2112.07605,BELONGS_TO,Technology_natural_language_processing
2401.05949,BELONGS_TO,Technology_natural_language_processing
2403.07921,BELONGS_TO,Technology_internet
2403.07921,BELONGS_TO,Technology_natural_language_processing
2306.04845,BELONGS_TO,Technology_natural_language_processing
2406.11577,PROPOSED,Method_natural_language_processing
2212.08681,BELONGS_TO,Technology_artificial_intelligence
2101.03617,BELONGS_TO,Technology_wordnets
1906.04068,BELONGS_TO,Technology_lstm
2305.19045,BELONGS_TO,Technology_natural_language_processing
2403.05075,PROPOSED,Method_em_algorithm
2311.14759,PROPOSED,Method_em_algorithm
2408.04965,BELONGS_TO,Technology_natural_language_processing
2010.03688,BELONGS_TO,Technology_transformer
2305.09598,BELONGS_TO,Technology_natural_language_processing
2207.04796,BELONGS_TO,Technology_natural_language_processing
2412.18281,BELONGS_TO,Technology_artificial_intelligence
2305.12307,PROPOSED,Method_chatbots
2107.00315,BELONGS_TO,Technology_natural_language_processing
2408.09304,BELONGS_TO,Technology_knowledge
2502.01364,BELONGS_TO,Technology_artificial_intelligence
2502.01364,PROPOSED,Method_bert
Method_bert,USES,Technology_artificial_intelligence
1812.03519,BELONGS_TO,Technology_artificial_intelligence
1810.06306,BELONGS_TO,Technology_natural_language_processing
1912.07946,BELONGS_TO,Technology_natural_language_processing
2301.12031,BELONGS_TO,Technology_bert
2301.12031,BELONGS_TO,Technology_bert
1611.08097,PROPOSED,Method_n_grams
2404.18759,BELONGS_TO,Technology_natural_language_processing
2305.19589,PROPOSED,Method_language_models
2203.12667,BELONGS_TO,Technology_artificial_intelligence
2412.15360,PROPOSED,Method_bert
2406.19803,BELONGS_TO,Technology_natural_language_processing
2406.19803,BELONGS_TO,Technology_ai
2412.12955,BELONGS_TO,Technology_natural_language_processing
2203.12171,BELONGS_TO,Technology_natural_language_processing
2110.08975,BELONGS_TO,Technology_artificial_intelligence
2403.04758,BELONGS_TO,Technology_knowledge
2403.04758,BELONGS_TO,Technology_knowledge
2403.04758,BELONGS_TO,Technology_natural_language_processing
2308.13467,BELONGS_TO,Technology_wikipedia
2311.11967,BELONGS_TO,Technology_artificial_intelligence
2006.12870,BELONGS_TO,Technology_nlp
2110.06500,BELONGS_TO,Technology_natural_language_processing
2305.14296,BELONGS_TO,Technology_wikipedia
2311.04044,BELONGS_TO,Technology_language_models
1708.02912,PROPOSED,Method_natural_language_processing
2011.00860,BELONGS_TO,Technology_lstm
1806.06301,BELONGS_TO,Technology_artificial_intelligence
2404.02444,BELONGS_TO,Technology_natural_language_processing
2404.02444,PROPOSED,Method_natural_language_processing
2010.00048,BELONGS_TO,Technology_artificial_intelligence
1710.06923,BELONGS_TO,Technology_natural_language_processing
2003.08489,PROPOSED,Method_word_vectors
1204.0140,BELONGS_TO,Technology_wordnets
2412.17548,BELONGS_TO,Technology_natural_language_processing
1911.00069,BELONGS_TO,Technology_natural_language_processing
2312.00349,BELONGS_TO,Technology_artificial_intelligence
2311.17429,BELONGS_TO,Technology_gpt
1605.04515,PROPOSED,Method_content_annotation
2404.07439,BELONGS_TO,Technology_artificial_intelligence
2410.05763,BELONGS_TO,Technology_large_language_models
2406.14757,BELONGS_TO,Technology_gpt
2405.16747,RESEARCH_ON,Task_natural_language_processing
2008.09112,BELONGS_TO,Technology_natural_language_processing
1810.02938,BELONGS_TO,Technology_natural_language_processing
2102.09764,BELONGS_TO,Technology_natural_language_processing
2102.09764,PROPOSED,Method_natural_language_processing
2404.05624,BELONGS_TO,Technology_gpt
2502.07527,BELONGS_TO,Technology_natural
2107.04835,BELONGS_TO,Technology_natural_language_processing
2206.02208,BELONGS_TO,Technology_natural_language_processing
2206.02208,PROPOSED,Method_remodularization
Method_remodularization,USES,Technology_natural_language_processing
1811.08600,BELONGS_TO,Technology_natural_language_processing
2012.14768,BELONGS_TO,Technology_natural_language_processing
2001.10376,PROPOSED,Method_algorithms
2403.19211,BELONGS_TO,Technology_natural_language_processing
2108.12738,RESEARCH_ON,Task_modularization
2011.03965,RESEARCH_ON,Task_natural_language_processing
2002.05417,PROPOSED,Method_embedding
2310.09909,BELONGS_TO,Technology_gpt
2310.09909,BELONGS_TO,Technology_gpt
2310.09909,PROPOSED,Method_gpt
2310.09909,PROPOSED,Method_morphology
Method_gpt,USES,Technology_gpt
Method_gpt,USES,Technology_gpt
Method_gpt,IMPROVES,Method_morphology
Method_morphology,USES,Technology_gpt
Method_morphology,USES,Technology_gpt
Method_morphology,IMPROVES,Method_gpt
2412.08520,BELONGS_TO,Technology_transformer
2103.11441,BELONGS_TO,Technology_natural_language_processing
1804.08053,BELONGS_TO,Technology_natural_language_processing
2309.10892,BELONGS_TO,Technology_artificial_intelligence
2307.04308,BELONGS_TO,Technology_chatbots
2307.04308,BELONGS_TO,Technology_natural_language_processing
2003.04866,BELONGS_TO,Technology_natural_language_processing
1912.03234,BELONGS_TO,Technology_natural_language_processing
2010.08410,BELONGS_TO,Technology_uml
2305.07759,BELONGS_TO,Technology_gpt
2310.19596,BELONGS_TO,Technology_natural_language_processing
2310.14326,BELONGS_TO,Technology_lstm
1902.04620,BELONGS_TO,Technology_natural_language_processing
2212.10315,BELONGS_TO,Technology_natural_language_processing
2212.10315,PROPOSED,Method_intent
Method_intent,USES,Technology_natural_language_processing
2107.08264,BELONGS_TO,Technology_umls
1612.03231,PROPOSED,Method_cognition
2205.01296,BELONGS_TO,Technology_artificial_intelligence
2407.08811,BELONGS_TO,Technology_artificial_intelligence
2407.08811,BELONGS_TO,Technology_artificial_intelligence
2401.01614,BELONGS_TO,Technology_gpt
2403.00438,PROPOSED,Method_natural_language_processing
2203.13491,BELONGS_TO,Technology_natural_language_processing
2404.15869,BELONGS_TO,Technology_artificial_intelligence
2407.13765,BELONGS_TO,Technology_natural_language_processing
2412.01093,BELONGS_TO,Technology_gpt
2211.13899,PROPOSED,Method_natural_language_processing
2007.01658,BELONGS_TO,Technology_bert
2312.03151,BELONGS_TO,Technology_xml
2108.08224,RESEARCH_ON,Task_natural_language_processing
2110.10027,PROPOSED,Method_bert
2501.00029,BELONGS_TO,Technology_natural_language_processing
2204.07580,BELONGS_TO,Technology_wikipedia
2311.15211,BELONGS_TO,Technology_natural_language_processing
2310.00598,BELONGS_TO,Technology_artificial_intelligence
2303.04688,BELONGS_TO,Technology_natural_language_processing
2410.06886,BELONGS_TO,Technology_lstm
2303.11315,BELONGS_TO,Technology_natural_language_processing
2401.12143,BELONGS_TO,Technology_natural_language_processing
2110.07731,RESEARCH_ON,Task_question_answering
2205.05071,BELONGS_TO,Technology_artificial_intelligence
2209.00830,BELONGS_TO,Technology_natural_language_processing
1806.03347,BELONGS_TO,Technology_natural_language_processing
2310.00833,PROPOSED,Method_parsing
2206.04045,BELONGS_TO,Technology_natural_language_processing
2010.02616,BELONGS_TO,Technology_natural_language_processing
2109.07084,PROPOSED,Method_embedding
2210.06466,BELONGS_TO,Technology_natural_language_processing
2404.03206,BELONGS_TO,Technology_natural_language_processing
2404.09138,BELONGS_TO,Technology_natural_language_processing
2404.09138,BELONGS_TO,Technology_artificial_intelligence
2311.06622,BELONGS_TO,Technology_artificial_intelligence
2311.06622,BELONGS_TO,Technology_internet
1408.3829,BELONGS_TO,Technology_internet
1408.3829,RESEARCH_ON,Task_web_mining
Technology_internet,BELONGS_TO,Task_web_mining
2403.14001,BELONGS_TO,Technology_natural_language_processing
2310.08887,PROPOSED,Method_vrml
2310.08887,RESEARCH_ON,Task_vrml
Method_vrml,EVALUATES,Task_vrml
2311.06761,RESEARCH_ON,Task_natural_language_processing
2409.18878,BELONGS_TO,Technology_bert
2407.07080,PROPOSED,Method_translation_knowledge
2406.12252,BELONGS_TO,Technology_natural_language_processing
2406.12252,PROPOSED,Method_text_categorization
Method_text_categorization,USES,Technology_natural_language_processing
2207.01327,BELONGS_TO,Technology_ai
2106.15674,BELONGS_TO,Technology_natural_language_processing
1711.05410,BELONGS_TO,Technology_natural_language_processing
1711.05410,PROPOSED,Method_em_algorithm
2402.15991,BELONGS_TO,Technology_umls
2110.08875,BELONGS_TO,Technology_natural_language_processing
2305.01155,BELONGS_TO,Technology_artificial_intelligence
2311.09205,BELONGS_TO,Technology_natural_language_processing
2205.03153,BELONGS_TO,Technology_artificial_intelligence
2007.04226,PROPOSED,Method_natural_language_processing
2401.16638,RESEARCH_ON,Task_text_classification
2106.06588,BELONGS_TO,Technology_natural_language_processing
2406.14020,BELONGS_TO,Technology_artificial_intelligence
2309.08865,BELONGS_TO,Technology_dci
0803.2314,PROPOSED,Method_n_grams
2406.06578,BELONGS_TO,Technology_bert
1611.05469,BELONGS_TO,Technology_natural_language_processing
2110.15803,BELONGS_TO,Technology_artificial_intelligence
2409.11411,BELONGS_TO,Technology_vrml
2203.11670,RESEARCH_ON,Task_cognition
2409.07440,PROPOSED,Method_em_algorithm
2402.17467,BELONGS_TO,Technology_natural_language_processing
2502.14969,BELONGS_TO,Technology_natural_language_processing
1807.04783,BELONGS_TO,Technology_natural_language_processing
2204.11786,BELONGS_TO,Technology_artificial_intelligence
2403.02469,BELONGS_TO,Technology_natural_language_processing
2105.11210,BELONGS_TO,Technology_unstructured_data
2212.09523,BELONGS_TO,Technology_natural_language_processing
